,event_id,hostname_role,is_admin_process,source_ip_type,dest_ip_type,process_path_risk_score,command_line_risk_keywords,file_extension_risk,registry_path_type,is_sensitive_privilege,event_count_1h,is_outbound,event_type_AUDIT_FAILURE,event_type_AUDIT_SUCCESS,event_type_ConnectPipe,event_type_CreateKey,event_type_CreatePipe,event_type_DeleteKey,event_type_DeleteValue,event_type_INFO,event_type_SetValue,process_name_freq,dest_port_category_dynamic,dest_port_category_registered,dest_port_category_well_known,process_in_risky_dir,file_in_risky_dir,is_executable,anomaly_score,isolation_score
0,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
1,4658,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.09958516706279152
2,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
3,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
4,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
5,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
6,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
7,4658,1,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.021159613462179275,0,0,1,0,0,0,1,0.02322422227371934
8,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
9,12,0,0,2,3,0.1,0,0,0,0,3,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.047301243216444355
10,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.025658113962012664,0,0,1,0,0,0,1,0.12930774642383175
11,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,1,0.025863716405763126
12,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
13,12,0,0,2,3,0.1,0,0,0,0,3,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.047301243216444355
14,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
15,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
16,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.1033804507126399
17,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
18,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
19,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
20,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
21,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
22,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
23,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
24,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
25,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
26,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.1655280794043439
27,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,1,0.025863716405763126
28,4658,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.03140316550299194
29,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
30,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.025658113962012664,0,0,1,0,0,0,1,0.12930774642383175
31,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
32,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
33,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
34,12,0,0,2,3,0.1,0,0,0,0,3,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.047301243216444355
35,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
36,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
37,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
38,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
39,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
40,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
41,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
42,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
43,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
44,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.013037320893035654,0,0,1,0,0,0,1,0.15640698618110005
45,4658,1,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.03320473566308957
46,4674,1,0,2,3,0.5,0,0,0,1,0,0,False,True,False,False,False,False,0,0,0,0.00583138953682106,0,0,1,0,0,0,-1,-0.021414332508513545
47,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
48,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
49,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
50,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
51,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
52,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
53,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
54,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
55,4658,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.030327016851176225
56,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.010788070643118961,0,0,1,0,0,0,1,0.07669343622683111
57,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
58,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
59,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
60,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
61,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
62,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
63,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,0,0,1,0.05557269263299458
64,7,1,0,2,3,1.0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0.007914028657114295,0,0,1,1,0,0,-1,-0.039904340585098175
65,23,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,-1,-0.042904621615955874
66,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
67,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
68,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
69,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
70,13,0,0,2,3,0.1,0,0,0,0,3,0,False,False,False,False,False,False,0,0,1,0.5772659113628791,0,0,1,0,0,0,-1,-0.03426926608934744
71,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
72,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
73,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
74,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
75,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
76,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
77,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.1655280794043439
78,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
79,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
80,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
81,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
82,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
83,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
84,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
85,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
86,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
87,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
88,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
89,4673,0,0,2,3,0.5,0,0,0,1,0,0,True,False,False,False,False,False,0,0,0,0.021159613462179275,0,0,1,0,0,0,-1,-0.04526619504650353
90,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
91,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
92,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
93,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
94,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
95,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
96,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
97,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
98,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.007205931356214595,0,0,1,0,0,0,1,0.14414058041443378
99,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
100,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
101,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
102,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
103,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
104,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.5772659113628791,0,0,1,0,0,0,1,0.07062841781859541
105,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.08693769766779802
106,4656,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.0978476923080085
107,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
108,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.08567012340388125
109,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
110,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
111,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
112,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
113,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.007914028657114295,0,0,1,0,0,0,1,0.0670100895318454
114,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
115,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
116,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
117,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
118,5156,0,0,1,2,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.0049566811062979,0,0,1,0,0,0,-1,-0.061065011900503174
119,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
120,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
121,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
122,4688,1,0,2,3,0.5,1,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.06323091254570845
123,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
124,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.033988670443185605,0,0,1,0,0,0,1,0.12304299190203632
125,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
126,12,0,0,2,3,0.1,0,0,1,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.11032069155913243
127,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
128,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
129,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
130,12,0,0,2,3,0.1,0,0,0,0,3,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.047301243216444355
131,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
132,4656,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.007205931356214595,0,0,1,0,0,0,1,0.06394727394661637
133,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.08567012340388125
134,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
135,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,1,0.025863716405763126
136,12,1,0,2,3,0.1,0,0,0,0,1,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.09747943089730304
137,4656,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.025660350569330248
138,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
139,4673,0,0,2,3,0.5,0,0,0,1,3,0,True,False,False,False,False,False,0,0,0,0.021159613462179275,0,0,1,0,0,0,-1,-0.09443526824298887
140,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
141,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
142,4703,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.06921422318760628
143,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
144,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
145,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.013037320893035654,0,0,1,0,0,0,1,0.15640698618110005
146,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
147,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
148,7,1,0,2,3,1.0,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.007914028657114295,0,0,1,1,0,0,-1,-0.01716458034822821
149,4673,0,0,2,3,0.5,0,0,0,1,0,0,True,False,False,False,False,False,0,0,0,0.021159613462179275,0,0,1,0,0,0,-1,-0.04526619504650353
150,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
151,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.5772659113628791,0,0,1,0,0,0,1,0.07062841781859541
152,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
153,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
154,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
155,4656,1,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.029485080078567094
156,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
157,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
158,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
159,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
160,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
161,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
162,4658,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.1038893458027319
163,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
164,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
165,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
166,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
167,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
168,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
169,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
170,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
171,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
172,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.007914028657114295,0,0,1,0,0,0,1,0.0670100895318454
173,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
174,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
